,Math,Science,Literature,History,Art,Computer Science,Economics,Technology,Healthcare,Business,Arts,Education,Engineering,Analytical,Creative,Social
S1789,77.0,76.0,65.0,70.0,83.0,95.0,92.0,5.0,3.0,4.0,2.0,5.0,5.0,0.47812431682719425,0.2764170468044336,0.31338308029606665
S1790,92.0,77.0,64.0,90.0,75.0,61.0,68.0,4.0,5.0,5.0,2.0,2.0,4.0,0.36053274334518703,0.3406433478855433,0.533161062586909
S1791,61.0,96.0,79.0,76.0,84.0,78.0,67.0,5.0,1.0,4.0,2.0,1.0,5.0,0.24763172530660216,0.5166421135317542,0.9162413111608225
S1792,70.0,72.0,72.0,68.0,64.0,77.0,99.0,4.0,4.0,2.0,3.0,3.0,3.0,0.40596382886203886,0.22264606446152935,0.34685589563656993
S1793,73.0,93.0,81.0,92.0,83.0,88.0,72.0,4.0,2.0,2.0,3.0,1.0,3.0,0.8768872945043896,0.9416979234205048,0.8866868931683947
S1794,86.0,60.0,66.0,63.0,69.0,99.0,94.0,4.0,1.0,2.0,5.0,1.0,2.0,0.2873476113546234,0.3878455136712404,0.9749338245337751
S1795,98.0,75.0,86.0,79.0,69.0,92.0,66.0,1.0,3.0,1.0,1.0,1.0,4.0,0.3238523106676767,0.1378598845947402,0.28209420431106835
S1796,81.0,76.0,68.0,99.0,69.0,95.0,90.0,4.0,3.0,5.0,4.0,5.0,4.0,0.9639775254399364,0.41587545048398067,0.9338819399300049
S1797,90.0,64.0,77.0,65.0,87.0,83.0,64.0,2.0,2.0,1.0,5.0,1.0,1.0,0.10408221443154897,0.7660555722137676,0.09334339728115126
S1798,87.0,62.0,77.0,63.0,99.0,91.0,91.0,4.0,4.0,1.0,4.0,2.0,2.0,0.1974957246962854,0.616102241345116,0.4344781618993384
S1799,78.0,88.0,92.0,61.0,70.0,92.0,99.0,5.0,2.0,1.0,3.0,4.0,1.0,0.6666742528438331,0.9734062920466695,0.052713726723492615
S1800,60.0,76.0,75.0,61.0,63.0,91.0,66.0,4.0,5.0,1.0,1.0,1.0,5.0,0.19162667195448124,0.6402239225389723,0.896526450190398
S1801,88.0,68.0,94.0,64.0,80.0,76.0,98.0,1.0,4.0,3.0,1.0,5.0,5.0,0.7976479100438488,0.465582485550067,0.7454746750844375
S1802,73.0,91.0,74.0,80.0,73.0,75.0,60.0,1.0,5.0,2.0,5.0,3.0,2.0,0.20809756103314314,0.013730591574291795,0.5700166503254148
S1803,99.0,77.0,93.0,85.0,95.0,80.0,60.0,4.0,2.0,3.0,2.0,1.0,5.0,0.8132446709927228,0.43344353938032587,0.5692487704487538
S1804,86.0,70.0,97.0,73.0,87.0,86.0,81.0,1.0,1.0,1.0,2.0,4.0,5.0,0.42218119464045967,0.5140378998720343,0.8843462637849168
S1805,80.0,83.0,78.0,83.0,85.0,84.0,88.0,2.0,1.0,3.0,3.0,1.0,4.0,0.4781401093027233,0.007475586468569717,0.7998486423371508
S1806,69.0,70.0,83.0,83.0,71.0,66.0,99.0,5.0,2.0,4.0,3.0,1.0,2.0,0.617717341402506,0.7303933369355956,0.9010872063406437
S1807,76.0,94.0,65.0,71.0,74.0,91.0,82.0,4.0,4.0,4.0,2.0,5.0,2.0,0.2862142362304707,0.5030699212669656,0.6024835493458787
S1808,66.0,97.0,90.0,88.0,87.0,71.0,86.0,1.0,2.0,4.0,5.0,5.0,1.0,0.3453911644956822,0.8460671523538209,0.6975661798998583
S1809,63.0,80.0,68.0,93.0,96.0,80.0,82.0,1.0,3.0,3.0,3.0,2.0,5.0,0.7334075838130513,0.8080072683765928,0.2580841813115833
S1810,83.0,69.0,97.0,65.0,80.0,96.0,88.0,1.0,3.0,1.0,3.0,2.0,2.0,0.7456417896649775,0.7738068595503005,0.8423925466510337
S1811,99.0,80.0,81.0,94.0,64.0,74.0,78.0,4.0,1.0,4.0,2.0,2.0,1.0,0.4885378305016911,0.5041896154937485,0.0981782201011705
S1812,75.0,99.0,82.0,63.0,80.0,83.0,85.0,4.0,4.0,4.0,1.0,1.0,1.0,0.8521209588182299,0.5334881887126651,0.5944347216442184
S1813,61.0,99.0,67.0,68.0,61.0,73.0,79.0,5.0,2.0,5.0,5.0,2.0,3.0,0.12144065648612257,0.6018225319063348,0.04198835009510593
S1814,61.0,63.0,94.0,73.0,80.0,74.0,98.0,3.0,3.0,1.0,1.0,4.0,4.0,0.9232087666406505,0.8635374720025971,0.19431742363122462
S1815,79.0,65.0,87.0,61.0,87.0,93.0,73.0,5.0,4.0,1.0,5.0,4.0,4.0,0.5938006660566318,0.6026991205028633,0.8034324147019728
S1816,68.0,82.0,94.0,81.0,64.0,88.0,94.0,3.0,1.0,5.0,2.0,4.0,1.0,0.7569203627523046,0.9932432155768192,0.3508406771345671
S1817,93.0,63.0,68.0,73.0,64.0,86.0,70.0,5.0,1.0,1.0,5.0,3.0,3.0,0.12463245181772686,0.5734717199517302,0.7639916740667151
S1818,89.0,96.0,98.0,93.0,83.0,75.0,89.0,4.0,3.0,4.0,4.0,5.0,1.0,0.2857933523056404,0.2362063668579889,0.802454595279684
S1819,83.0,62.0,88.0,71.0,86.0,88.0,61.0,2.0,2.0,3.0,5.0,2.0,1.0,0.7537222917252228,0.2033919677371866,0.869270603995332
S1820,88.0,99.0,68.0,87.0,96.0,82.0,72.0,4.0,4.0,5.0,3.0,1.0,3.0,0.1347294172591591,0.10923982527179277,0.3511072364584986
S1821,64.0,91.0,87.0,74.0,83.0,91.0,80.0,3.0,5.0,4.0,3.0,3.0,1.0,0.8865325929586335,0.6954401686592102,0.3947185825512348
S1822,64.0,96.0,95.0,87.0,91.0,82.0,75.0,4.0,3.0,2.0,2.0,4.0,4.0,0.1572509234518722,0.7134765127226445,0.5991472194883126
S1823,69.0,88.0,86.0,94.0,83.0,82.0,62.0,5.0,3.0,2.0,2.0,4.0,4.0,0.9876829110691309,0.7655594618145449,0.10212395640847138
S1824,95.0,73.0,63.0,91.0,79.0,76.0,88.0,1.0,1.0,4.0,1.0,4.0,4.0,0.7282150594106311,0.25744704551645026,0.9618956989754177
S1825,98.0,91.0,63.0,83.0,61.0,73.0,99.0,5.0,1.0,3.0,3.0,5.0,3.0,0.019273617474210747,0.23835059031796446,0.4989983765118249
S1826,97.0,93.0,61.0,95.0,65.0,95.0,81.0,3.0,5.0,2.0,5.0,5.0,1.0,0.07906840045385943,0.3440628343441985,0.49723497321192345
S1827,64.0,97.0,81.0,70.0,90.0,88.0,92.0,3.0,3.0,2.0,5.0,4.0,2.0,0.4469332527067009,0.46058522506740074,0.8790230519393539
S1828,81.0,86.0,67.0,65.0,84.0,93.0,68.0,2.0,3.0,3.0,3.0,3.0,2.0,0.505290873565318,0.941046850825897,0.14773168076407872
S1829,95.0,90.0,78.0,60.0,83.0,93.0,76.0,5.0,3.0,1.0,2.0,4.0,4.0,0.28025608750603437,0.6565157751939338,0.28312258190228146
S1830,93.0,94.0,95.0,72.0,84.0,71.0,80.0,5.0,2.0,2.0,2.0,1.0,1.0,0.34727606941405154,0.901028198007591,0.5385591748050331
S1831,96.0,97.0,60.0,65.0,70.0,75.0,81.0,3.0,4.0,1.0,4.0,2.0,1.0,0.3346607559593171,0.7767117778909127,0.07066475405020323
S1832,70.0,96.0,85.0,85.0,80.0,85.0,74.0,4.0,1.0,2.0,2.0,2.0,3.0,0.5636626102062126,0.09966972214657233,0.17685080204936598
S1833,98.0,94.0,70.0,68.0,82.0,63.0,89.0,4.0,3.0,5.0,5.0,1.0,1.0,0.06244545428950332,0.9016830287828005,0.04820445876783652
S1834,87.0,84.0,81.0,84.0,85.0,88.0,91.0,1.0,3.0,2.0,1.0,1.0,5.0,0.516416447940187,0.22497740198409888,0.3835886336972276
S1835,85.0,87.0,79.0,61.0,82.0,98.0,64.0,2.0,3.0,2.0,5.0,3.0,4.0,0.4936561846798305,0.45006014128377525,0.7480871898717718
S1836,80.0,81.0,70.0,89.0,87.0,95.0,76.0,1.0,3.0,5.0,2.0,3.0,5.0,0.9118833262561259,0.30027221408469884,0.024540497156058882
S1837,80.0,96.0,95.0,84.0,83.0,89.0,94.0,3.0,1.0,2.0,2.0,3.0,5.0,0.8939454357398325,0.9787840656993941,0.4333511743728645
S1838,80.0,65.0,80.0,67.0,64.0,99.0,69.0,1.0,1.0,3.0,4.0,3.0,1.0,0.4557888773492279,0.14415611048627497,0.47552345009598507
S1839,90.0,89.0,80.0,95.0,86.0,97.0,94.0,2.0,3.0,3.0,2.0,3.0,5.0,0.30334923598097385,0.9943800675361362,0.18484796420664384
S1840,91.0,85.0,63.0,86.0,95.0,96.0,86.0,2.0,2.0,2.0,1.0,3.0,4.0,0.37858673201245796,0.6165019819986037,0.3451235518223985
S1841,65.0,77.0,85.0,83.0,66.0,73.0,72.0,3.0,3.0,1.0,5.0,5.0,1.0,0.4744235390520273,0.9734836332408764,0.5080713760507982
S1842,85.0,61.0,82.0,87.0,60.0,91.0,71.0,1.0,1.0,3.0,1.0,4.0,2.0,0.9103204384738176,0.043082868745279446,0.11981834390183577
S1843,94.0,85.0,90.0,71.0,88.0,64.0,94.0,5.0,4.0,5.0,3.0,3.0,1.0,0.9445115947531172,0.1287311116880948,0.7365511953910377
S1844,66.0,75.0,91.0,76.0,80.0,86.0,99.0,5.0,3.0,3.0,5.0,3.0,1.0,0.44600360415214946,0.4067483291999553,0.6592202642760787
S1845,74.0,82.0,67.0,84.0,70.0,80.0,69.0,3.0,4.0,4.0,1.0,4.0,3.0,0.7276008252588279,0.9319692802857061,0.25688548887519447
S1846,68.0,60.0,81.0,65.0,89.0,93.0,72.0,4.0,4.0,3.0,5.0,1.0,5.0,0.6980803776614165,0.34228581767265776,0.7176097448829775
S1847,81.0,65.0,83.0,80.0,98.0,82.0,64.0,5.0,4.0,2.0,5.0,3.0,3.0,0.14211612592037715,0.45754254973052944,0.18362972767632346
S1848,66.0,62.0,72.0,71.0,65.0,93.0,74.0,3.0,2.0,2.0,1.0,2.0,1.0,0.33644622977267724,0.7156294074624721,0.2333498494759655
S1849,77.0,62.0,81.0,94.0,87.0,71.0,60.0,3.0,2.0,4.0,4.0,4.0,2.0,0.6848839038169878,0.4959401940474869,0.09203655705661307
S1850,95.0,89.0,82.0,96.0,87.0,64.0,95.0,2.0,2.0,4.0,3.0,5.0,3.0,0.38669468521613404,0.8692062029602516,0.9892908979563472
S1851,69.0,64.0,73.0,83.0,87.0,80.0,99.0,2.0,5.0,5.0,3.0,4.0,1.0,0.36892109731775835,0.05487473121869779,0.13018777430610795
S1852,71.0,79.0,91.0,97.0,99.0,80.0,76.0,4.0,4.0,5.0,2.0,2.0,5.0,0.7881484139444392,0.6557870731896784,0.2850119992218413
S1853,60.0,87.0,61.0,76.0,98.0,73.0,73.0,4.0,3.0,1.0,4.0,4.0,1.0,0.3912985627074137,0.8111502312455718,0.4131099469578682
S1854,77.0,99.0,93.0,60.0,77.0,93.0,82.0,3.0,1.0,5.0,1.0,1.0,4.0,0.7557732118360941,0.29520570138356583,0.724811798594977
S1855,75.0,78.0,96.0,65.0,83.0,76.0,75.0,4.0,2.0,1.0,5.0,2.0,1.0,0.4663974431054343,0.5453542816604049,0.5987331123503699
S1856,98.0,65.0,75.0,68.0,88.0,63.0,85.0,4.0,5.0,3.0,2.0,4.0,3.0,0.45057469449970566,0.46613561969719464,0.265708620692624
S1857,97.0,85.0,73.0,94.0,83.0,67.0,99.0,1.0,5.0,4.0,4.0,5.0,4.0,0.985764378110567,0.9058150560487886,0.5273828276187854
S1858,84.0,63.0,74.0,75.0,70.0,87.0,66.0,4.0,1.0,2.0,3.0,5.0,3.0,0.03462941255648955,0.1684279708549884,0.8539352114361102
S1859,97.0,83.0,90.0,63.0,96.0,94.0,65.0,5.0,5.0,4.0,1.0,5.0,3.0,0.9308120730797638,0.16129210457444332,0.7345186563567961
S1860,92.0,91.0,97.0,94.0,76.0,91.0,73.0,2.0,3.0,1.0,2.0,4.0,3.0,0.6230233095760298,0.3033849699511225,0.43609140362672616
S1861,78.0,83.0,98.0,70.0,66.0,83.0,83.0,3.0,5.0,5.0,2.0,4.0,5.0,0.6772694273755229,0.10129591380279124,0.18904265192599778
S1862,73.0,83.0,70.0,67.0,74.0,61.0,83.0,3.0,2.0,5.0,5.0,1.0,2.0,0.03331497226909175,0.90220172541331,0.5738961895354213
S1863,69.0,91.0,76.0,69.0,81.0,65.0,86.0,2.0,4.0,5.0,2.0,4.0,5.0,0.523427435808723,0.7062406406165065,0.9883502236854673
S1864,79.0,60.0,76.0,60.0,96.0,74.0,60.0,3.0,1.0,4.0,1.0,3.0,2.0,0.17223728843719377,0.13310601753067453,0.29479086490996476
S1865,76.0,97.0,61.0,77.0,71.0,88.0,82.0,5.0,2.0,1.0,2.0,2.0,4.0,0.9039441597700395,0.4114606114408613,0.7934967581372095
S1866,68.0,67.0,75.0,82.0,88.0,69.0,71.0,4.0,3.0,4.0,4.0,4.0,4.0,0.20292815986752388,0.49360544236012294,0.12747053914646023
S1867,71.0,89.0,69.0,73.0,63.0,79.0,98.0,3.0,4.0,4.0,1.0,4.0,3.0,0.4128984000307291,0.2622819668617441,0.5494315958462039
S1868,66.0,89.0,83.0,69.0,97.0,95.0,76.0,3.0,2.0,4.0,5.0,2.0,3.0,0.780406213075193,0.9383703713480281,0.28384278126488904
S1869,80.0,62.0,60.0,77.0,61.0,99.0,63.0,2.0,5.0,1.0,5.0,2.0,4.0,0.7431316957093409,0.8855923372820323,0.12485187705032996
S1870,91.0,78.0,79.0,66.0,68.0,66.0,86.0,1.0,5.0,4.0,5.0,3.0,4.0,0.5859322281052156,0.6118463085984701,0.2723851023026381
S1871,80.0,94.0,83.0,91.0,71.0,82.0,95.0,3.0,1.0,1.0,1.0,1.0,3.0,0.02251455960919202,0.25670294648370917,0.5847346072412586
S1872,88.0,62.0,67.0,93.0,73.0,95.0,91.0,3.0,2.0,2.0,3.0,1.0,2.0,0.1964427124134679,0.28734517960813344,0.7079224600912811
S1873,66.0,69.0,71.0,99.0,82.0,70.0,72.0,4.0,3.0,4.0,1.0,3.0,2.0,0.3983155915707567,0.06542538691727184,0.39916588422017163
S1874,71.0,66.0,69.0,66.0,86.0,66.0,83.0,2.0,4.0,3.0,1.0,5.0,5.0,0.9997689648723607,0.26105153883340837,0.2652565284501831
S1875,82.0,84.0,95.0,92.0,96.0,98.0,66.0,1.0,2.0,5.0,1.0,4.0,2.0,0.16988641465940224,0.2716373827012014,0.5747533034145131
S1876,89.0,90.0,96.0,80.0,93.0,80.0,99.0,1.0,4.0,3.0,5.0,5.0,5.0,0.9646021320179259,0.6076952722725482,0.40984759227776846
S1877,79.0,93.0,67.0,91.0,89.0,88.0,64.0,1.0,3.0,1.0,1.0,3.0,4.0,0.3896336290737772,0.024225884611387638,0.0025423021999002593
S1878,89.0,71.0,98.0,86.0,72.0,69.0,95.0,2.0,5.0,3.0,4.0,3.0,2.0,0.7971935469795308,0.49016066251475265,0.03320941303316316
S1879,90.0,75.0,98.0,95.0,85.0,79.0,93.0,3.0,3.0,4.0,5.0,5.0,4.0,0.2860270447903638,0.3566818838761985,0.783288889983881
S1880,96.0,67.0,63.0,88.0,90.0,61.0,84.0,4.0,1.0,1.0,2.0,1.0,1.0,0.43438670319940054,0.7893001748261949,0.633734050868795
S1881,97.0,62.0,64.0,81.0,75.0,68.0,68.0,3.0,3.0,4.0,5.0,2.0,1.0,0.0331362064160996,0.9686887040696515,0.18143303667532762
S1882,71.0,63.0,77.0,77.0,92.0,62.0,97.0,3.0,5.0,1.0,5.0,3.0,4.0,0.27561956170809176,0.809294028521325,0.1898398640874599
S1883,76.0,71.0,70.0,76.0,94.0,65.0,94.0,1.0,1.0,2.0,1.0,3.0,5.0,0.4010877837072807,0.8649912181532982,0.6372722762016735
S1884,65.0,91.0,70.0,98.0,72.0,72.0,98.0,5.0,4.0,4.0,3.0,5.0,4.0,0.3020805994863446,0.6440497215257783,0.8126244755375005
S1885,93.0,62.0,91.0,63.0,99.0,60.0,68.0,4.0,2.0,2.0,3.0,3.0,3.0,0.40388928259785417,0.5716746844761467,0.9879276848520606
S1886,66.0,86.0,62.0,81.0,75.0,67.0,64.0,3.0,5.0,1.0,3.0,2.0,1.0,0.9645628430539969,0.5090373119372777,0.09614125651079974
S1887,89.0,87.0,86.0,81.0,89.0,96.0,66.0,1.0,5.0,4.0,1.0,5.0,5.0,0.7006820888135037,0.26862078708019843,0.6694749281421927
S1888,89.0,72.0,81.0,70.0,64.0,81.0,74.0,5.0,3.0,4.0,3.0,2.0,4.0,0.3517555982181967,0.7187584384819646,0.36732255828386384
S1889,98.0,96.0,90.0,88.0,98.0,76.0,65.0,3.0,4.0,2.0,3.0,4.0,2.0,0.9411952773795531,0.13667287245778148,0.06840483712222278
S1890,76.0,93.0,82.0,89.0,72.0,89.0,79.0,5.0,4.0,2.0,5.0,2.0,1.0,0.7811990972499512,0.4013259601254161,0.46557558998962867
S1891,65.0,90.0,78.0,65.0,93.0,87.0,72.0,2.0,3.0,3.0,3.0,3.0,1.0,0.9338172602190913,0.5899207179448848,0.6601706482730483
S1892,69.0,66.0,77.0,81.0,73.0,95.0,67.0,1.0,1.0,5.0,4.0,3.0,4.0,0.019465926407371215,0.6705144071194699,0.3883529359322945
S1893,71.0,99.0,92.0,83.0,98.0,73.0,64.0,3.0,3.0,3.0,1.0,5.0,3.0,0.46021446252377485,0.8080501190007954,0.5237935926818288
S1894,78.0,62.0,60.0,99.0,96.0,92.0,76.0,3.0,3.0,2.0,3.0,1.0,1.0,0.9868708095514572,0.796811128806087,0.7285915482505924
S1895,68.0,90.0,94.0,62.0,72.0,96.0,97.0,4.0,1.0,4.0,5.0,2.0,1.0,0.5886866571640372,0.41239672186454834,0.05287233364577293
S1896,73.0,65.0,88.0,68.0,95.0,82.0,74.0,3.0,5.0,3.0,4.0,4.0,2.0,0.018495907430539527,0.04675876652214861,0.9588363839111592
S1897,66.0,84.0,96.0,82.0,70.0,67.0,95.0,5.0,4.0,3.0,1.0,1.0,5.0,0.3232121148620912,0.7006094823335614,0.5943146043113707
S1898,98.0,60.0,72.0,75.0,72.0,96.0,73.0,5.0,4.0,1.0,2.0,2.0,2.0,0.5716677094377365,0.579241563891092,0.30229582337057015
S1899,72.0,71.0,87.0,81.0,79.0,78.0,70.0,2.0,4.0,3.0,2.0,4.0,2.0,0.8865325454982423,0.9192062267503671,0.6445257852567621
S1900,89.0,85.0,74.0,89.0,88.0,91.0,89.0,2.0,3.0,2.0,4.0,4.0,1.0,0.8639492209863253,0.05998101691959534,0.10039125075666211
S1901,75.0,95.0,77.0,98.0,87.0,78.0,70.0,5.0,2.0,2.0,4.0,2.0,4.0,0.5590662245937175,0.8465070407983616,0.3154294011808184
S1902,76.0,80.0,96.0,93.0,92.0,88.0,63.0,1.0,2.0,1.0,1.0,5.0,4.0,0.5480559161585316,0.009960531484080826,0.9866300121276661
S1903,91.0,70.0,85.0,77.0,91.0,86.0,75.0,1.0,4.0,5.0,4.0,5.0,2.0,0.7669808683122366,0.36141914651751594,0.9830128306561158
S1904,69.0,93.0,92.0,69.0,85.0,84.0,61.0,5.0,5.0,5.0,3.0,1.0,4.0,0.0924279892978721,0.464175765370626,0.058851285001736864
S1905,85.0,79.0,62.0,91.0,60.0,83.0,92.0,4.0,3.0,2.0,1.0,1.0,1.0,0.3349650214919119,0.21936417983080247,0.31655085318112675
S1906,97.0,94.0,76.0,92.0,70.0,82.0,97.0,1.0,3.0,4.0,2.0,2.0,2.0,0.9474093160456996,0.4271869967268872,0.3248608112603657
S1907,91.0,78.0,71.0,87.0,61.0,69.0,78.0,3.0,3.0,5.0,3.0,1.0,4.0,0.6407723800515578,0.683369191066622,0.9837688663138048
S1908,87.0,67.0,82.0,89.0,87.0,72.0,96.0,2.0,3.0,4.0,1.0,3.0,3.0,0.5460577722930371,0.7525636438162188,0.38216501925924984
S1909,71.0,69.0,76.0,60.0,81.0,74.0,75.0,4.0,1.0,3.0,4.0,1.0,3.0,0.1710326462436994,0.42983542944370956,0.4187758386915097
S1910,79.0,69.0,85.0,82.0,76.0,93.0,81.0,3.0,2.0,5.0,1.0,4.0,2.0,0.4206134916930966,0.695420759908296,0.40594231127355596
S1911,63.0,66.0,64.0,90.0,78.0,63.0,81.0,3.0,4.0,2.0,2.0,5.0,2.0,0.9541627293852766,0.98274968238427,0.5233614294157767
S1912,62.0,82.0,63.0,83.0,73.0,62.0,80.0,1.0,5.0,5.0,3.0,3.0,1.0,0.5584440092133178,0.4076263717433739,0.35559358167674227
S1913,85.0,60.0,89.0,63.0,73.0,77.0,71.0,4.0,1.0,5.0,3.0,1.0,3.0,0.9853265359552648,0.040656868685711056,0.41008623273946676
S1914,97.0,95.0,75.0,60.0,62.0,98.0,94.0,1.0,1.0,2.0,1.0,3.0,1.0,0.151340387182622,0.7262802683292555,0.19444567664882229
S1915,74.0,97.0,75.0,76.0,93.0,69.0,70.0,4.0,2.0,1.0,4.0,3.0,4.0,0.8846457283974384,0.3744779763213525,0.9171487328966383
S1916,87.0,86.0,97.0,77.0,89.0,72.0,75.0,2.0,3.0,1.0,1.0,4.0,1.0,0.986562530085249,0.7711714138661773,0.623158049155331
S1917,61.0,79.0,71.0,88.0,67.0,97.0,79.0,3.0,3.0,1.0,4.0,1.0,5.0,0.1499016647021647,0.9330603361131595,0.7768666569018113
S1918,94.0,98.0,90.0,75.0,82.0,93.0,91.0,1.0,2.0,1.0,5.0,2.0,4.0,0.28804577873261494,0.4685019343624587,0.06766500590790647
S1919,76.0,83.0,94.0,82.0,67.0,82.0,80.0,2.0,3.0,5.0,3.0,3.0,2.0,0.6590003224088982,0.12526466870228936,0.6515312848941943
S1920,78.0,90.0,66.0,83.0,67.0,72.0,62.0,2.0,3.0,4.0,1.0,1.0,5.0,0.671553661350833,0.32462905186271884,0.9486626790859812
S1921,93.0,72.0,91.0,94.0,80.0,60.0,61.0,2.0,1.0,4.0,5.0,2.0,1.0,0.7789625058742874,0.4967336550321957,0.9185691872866324
S1922,85.0,62.0,83.0,85.0,67.0,96.0,67.0,3.0,4.0,4.0,2.0,4.0,2.0,0.8558432639569322,0.6922182257572597,0.15296531436171223
S1923,77.0,77.0,71.0,95.0,99.0,61.0,79.0,4.0,1.0,2.0,4.0,1.0,1.0,0.49707392552019725,0.8644228725617931,0.6088915468485037
S1924,62.0,99.0,93.0,65.0,99.0,69.0,83.0,1.0,2.0,2.0,4.0,3.0,3.0,0.5455114447860406,0.9552242002983052,0.01654806538884057
S1925,77.0,92.0,98.0,66.0,88.0,78.0,97.0,5.0,3.0,3.0,4.0,2.0,3.0,0.012046384933596888,0.892820520138679,0.03853721502522589
S1926,98.0,84.0,76.0,96.0,62.0,83.0,77.0,5.0,4.0,1.0,1.0,5.0,2.0,0.3325437137052091,0.924025481792918,0.6911525938152693
S1927,85.0,80.0,70.0,76.0,97.0,80.0,63.0,1.0,2.0,3.0,3.0,3.0,1.0,0.6481589058639436,0.6569983151556464,0.31764297884909687
S1928,91.0,77.0,87.0,95.0,96.0,85.0,83.0,1.0,2.0,2.0,5.0,3.0,4.0,0.5305335910125811,0.6299730640468648,0.30571532569161264
S1929,69.0,97.0,67.0,61.0,94.0,80.0,86.0,4.0,3.0,5.0,2.0,1.0,5.0,0.7953639158041261,0.32174835876551655,0.07144415350053057
S1930,82.0,91.0,85.0,66.0,92.0,76.0,67.0,5.0,3.0,2.0,4.0,4.0,4.0,0.2014545737841137,0.40841041841156434,0.9080558881441689
S1931,76.0,77.0,95.0,98.0,82.0,71.0,82.0,5.0,1.0,2.0,1.0,4.0,1.0,0.4157616918724971,0.08980380157404289,0.1964567666343835
S1932,92.0,87.0,82.0,66.0,61.0,60.0,63.0,5.0,3.0,1.0,1.0,1.0,4.0,0.5444674863125424,0.1776560047033443,0.06395461216093512
S1933,67.0,88.0,77.0,96.0,90.0,65.0,83.0,1.0,2.0,5.0,2.0,2.0,4.0,0.7148284653782899,0.7843473952954942,0.8506332352103776
S1934,74.0,99.0,71.0,73.0,86.0,96.0,72.0,1.0,5.0,5.0,5.0,1.0,5.0,0.843934161359132,0.37925958006637583,0.7344699820923619
S1935,97.0,97.0,62.0,75.0,71.0,73.0,93.0,5.0,3.0,3.0,5.0,2.0,1.0,0.5835388594836856,0.023364301833246448,0.4015981097078666
S1936,90.0,98.0,64.0,71.0,85.0,76.0,70.0,2.0,2.0,1.0,1.0,4.0,4.0,0.052878959235132084,0.08335605544029867,0.05600244714337921
S1937,92.0,99.0,63.0,91.0,90.0,70.0,76.0,4.0,5.0,5.0,5.0,4.0,1.0,0.9609465382986572,0.8442009908007669,0.4391044775001801
S1938,86.0,67.0,80.0,92.0,64.0,91.0,84.0,5.0,1.0,4.0,1.0,5.0,1.0,0.24799746776457665,0.0724508295230436,0.43119625149431107
S1939,67.0,86.0,85.0,99.0,88.0,68.0,77.0,4.0,5.0,5.0,4.0,2.0,3.0,0.6003528810575821,0.7971033231117658,0.0515609861776446
S1940,66.0,80.0,75.0,62.0,91.0,69.0,91.0,4.0,1.0,2.0,4.0,3.0,5.0,0.4178700175166655,0.9768574456335138,0.12072053541261785
S1941,67.0,91.0,63.0,88.0,71.0,96.0,95.0,3.0,3.0,4.0,5.0,5.0,3.0,0.4002993947858928,0.2750553236156952,0.13403935540630962
S1942,78.0,96.0,90.0,85.0,65.0,88.0,76.0,4.0,5.0,5.0,1.0,3.0,2.0,0.838945688240987,0.6971152103439754,0.41155648423508195
S1943,79.0,69.0,65.0,91.0,61.0,69.0,96.0,3.0,4.0,5.0,5.0,1.0,5.0,0.3690672827427006,0.8277487594684669,0.09078384565173947
S1944,86.0,78.0,75.0,79.0,95.0,64.0,77.0,5.0,2.0,3.0,5.0,4.0,2.0,0.14683328045132615,0.9065500080935381,0.8172066540507289
S1945,67.0,72.0,69.0,95.0,78.0,90.0,95.0,2.0,1.0,4.0,2.0,3.0,4.0,0.7748777625712334,0.6239759243038153,0.2924500515733869
S1946,88.0,82.0,91.0,70.0,61.0,91.0,64.0,3.0,1.0,1.0,5.0,3.0,3.0,0.9347866052604181,0.4918688217346716,0.2806195311644022
S1947,90.0,72.0,81.0,94.0,78.0,88.0,82.0,1.0,3.0,4.0,5.0,5.0,4.0,0.3655746066129586,0.016841015195934617,0.2551590618280457
S1948,78.0,75.0,90.0,75.0,85.0,62.0,82.0,2.0,3.0,2.0,2.0,3.0,1.0,0.18795610865656365,0.13555664207119444,0.03213999318015415
S1949,68.0,83.0,92.0,73.0,87.0,83.0,66.0,3.0,1.0,4.0,1.0,2.0,2.0,0.2268754434174598,0.10351871807040469,0.04514037821401484
S1950,97.0,84.0,61.0,60.0,82.0,99.0,77.0,2.0,1.0,2.0,5.0,3.0,2.0,0.13732225909839368,0.20240336352669774,0.41596232511269937
S1951,67.0,93.0,67.0,88.0,72.0,60.0,88.0,1.0,2.0,1.0,3.0,1.0,3.0,0.5836956862407296,0.32226586243331623,0.14125941547884446
S1952,96.0,60.0,64.0,61.0,81.0,89.0,70.0,2.0,5.0,2.0,3.0,4.0,4.0,0.940323829178413,0.5148537122209614,0.7418803326957409
S1953,88.0,62.0,72.0,62.0,69.0,63.0,73.0,4.0,2.0,1.0,5.0,5.0,2.0,0.6944351412688705,0.2848967571277027,0.5598619253816285
S1954,82.0,76.0,60.0,74.0,61.0,77.0,98.0,3.0,2.0,4.0,3.0,5.0,2.0,0.602164115852043,0.3517910240832879,0.6707665654840267
S1955,81.0,87.0,89.0,72.0,62.0,62.0,85.0,1.0,1.0,5.0,3.0,4.0,1.0,0.7906765514391052,0.36421055070781194,0.014915371542391975
S1956,63.0,75.0,87.0,67.0,99.0,75.0,90.0,1.0,2.0,5.0,1.0,2.0,3.0,0.34933593763088366,0.11681560346660858,0.15560788918339008
